Time	NEval	Generation	f	x(1)	x(2)	x(3)	x(4)	x(5)	x(6)	x(7)	
3.048729e+01	3.075000e+03	1.220000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.069785e+01	3.100000e+03	1.230000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.090999e+01	3.125000e+03	1.240000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.111698e+01	3.150000e+03	1.250000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.133505e+01	3.175000e+03	1.260000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.155202e+01	3.200000e+03	1.270000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.175803e+01	3.225000e+03	1.280000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.197534e+01	3.250000e+03	1.290000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.218389e+01	3.275000e+03	1.300000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.239546e+01	3.300000e+03	1.310000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.260572e+01	3.325000e+03	1.320000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.280635e+01	3.350000e+03	1.330000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.301216e+01	3.375000e+03	1.340000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.322677e+01	3.400000e+03	1.350000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.343703e+01	3.425000e+03	1.360000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.364890e+01	3.450000e+03	1.370000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.385602e+01	3.475000e+03	1.380000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.407139e+01	3.500000e+03	1.390000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.428003e+01	3.525000e+03	1.400000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.448587e+01	3.550000e+03	1.410000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.469515e+01	3.575000e+03	1.420000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.490310e+01	3.600000e+03	1.430000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.511651e+01	3.625000e+03	1.440000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.532719e+01	3.650000e+03	1.450000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.553989e+01	3.675000e+03	1.460000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.574679e+01	3.700000e+03	1.470000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.596086e+01	3.725000e+03	1.480000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.616513e+01	3.750000e+03	1.490000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.637225e+01	3.775000e+03	1.500000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.658041e+01	3.800000e+03	1.510000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.678523e+01	3.825000e+03	1.520000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.699288e+01	3.850000e+03	1.530000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.719923e+01	3.875000e+03	1.540000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
